'ba'wan	八万	34.153	34.153
'jiu'wan	九万	35.153	35.153
'shi'wan	十万	12.153	12.153
'bai'wan	百万	1381.153	132511.153
'qian'wan	千万	312.153	312.153
'wan'wan	万万	153.153	153.153
'yi'yi	一亿	1.325	1.325
'er'yi	二亿	11.325	11.325
'san'yi	三亿	111.325	111.325
'si'yi	四亿	84.325	25351.325
'wu'yi	五亿	1251.325	1251.325
'liu'yi	六亿	66.325	4134.325
'qi'yi	七亿	15.325	15.325
'ba'yi	八亿	34.325	34.325
'jiu'yi	九亿	35.325	35.325
'shi'yi	十亿	12.325	12.325
'bai'yi	百亿	1381.325	132511.325
'qian'yi	千亿	312.325	312.325
'wan'yi	万亿	153.325	153.325
'yi'yi	亿亿	325.325	325.325
'liang'bai	两百	125344.1381	1253434.132511
'liang'qian	两千	125344.312	1253434.312
'liang'wan	两万	125344.153	1253434.153
'liang'yi	两亿	125344.325	1253434.325
'yi'shi'yi	一十一	1.12.1	1.12.1
'yi'shi'er	一十二	1.12.11	1.12.11
'yi'shi'san	一十三	1.12.111	1.12.111
'yi'shi'si	一十四	1.12.84	1.12.25351
'yi'shi'wu	一十五	1.12.1251	1.12.1251
'yi'shi'liu	一十六	1.12.66	1.12.4134
'yi'shi'qi	一十七	1.12.15	1.12.15
'yi'shi'ba	一十八	1.12.34	1.12.34
'yi'shi'jiu	一十九	1.12.35	1.12.35
'yi'yi	一一	1.1	1.1
'yi'er	一二	1.11	1.11
'yi'san	一三	1.111	1.111
'yi'si	一四	1.84	1.25351
'yi'wu	一五	1.1251	1.1251
'yi'liu	一六	1.66	1.4134
'yi'qi	一七	1.15	1.15
'yi'ba	一八	1.34	1.34
'yi'jiu	一九	1.35	1.35
'er'yi	二一	11.1	11.1
'er'er	二二	11.11	11.11
'er'san	二三	11.111	11.111
'er'si	二四	11.84	11.25351
'er'wu	二五	11.1251	11.1251
'er'liu	二六	11.66	11.4134
'er'qi	二七	11.15	11.15
'er'ba	二八	11.34	11.34
'er'jiu	二九	11.35	11.35
'san'yi	三一	111.1	111.1
'san'er	三二	111.11	111.11
'san'san	三三	111.111	111.111
'san'si	三四	111.84	111.25351
'san'wu	三五	111.1251	111.1251
'san'liu	三六	111.66	111.4134
'san'qi	三七	111.15	111.15
'san'ba	三八	111.34	111.34
'san'jiu	三九	111.35	111.35
'si'yi	四一	84.1	25351.1
'si'er	四二	84.11	25351.11
'si'san	四三	84.111	25351.111
'si'si	四四	84.84	25351.25351
'si'wu	四五	84.1251	25351.1251
'si'liu	四六	84.66	25351.4134
'si'qi	四七	84.15	25351.15
'si'ba	四八	84.34	25351.34
'si'jiu	四九	84.35	25351.35
'wu'yi	五一	1251.1	1251.1
'wu'er	五二	1251.11	1251.11
'wu'san	五三	1251.111	1251.111
'wu'si	五四	1251.84	1251.25351
'wu'wu	五五	1251.1251	1251.1251
'wu'liu	五六	1251.66	1251.4134
'wu'qi	五七	1251.15	1251.15
'wu'ba	五八	1251.34	1251.34
'wu'jiu	五九	1251.35	1251.35
'liu'yi	六一	66.1	4134.1
'liu'er	六二	66.11	4134.11
'liu'san	六三	66.111	4134.111
'liu'si	六四	66.84	4134.25351
'liu'wu	六五	66.1251	4134.1251
'liu'liu	六六	66.66	4134.4134
'liu'qi	六七	66.15	4134.15
'liu'ba	六八	66.34	4134.34
'liu'jiu	六九	66.35	4134.35
'qi'yi	七一	15.1	15.1
'qi'er	七二	15.11	15.11
'qi'san	七三	15.111	15.111
'qi'si	七四	15.84	15.25351
'qi'wu	七五	15.1251	15.1251
'qi'liu	七六	15.66	15.4134
'qi'qi	七七	15.15	15.15
'qi'ba	七八	15.34	15.34
'qi'jiu	七九	15.35	15.35
'ba'yi	八一	34.1	34.1
'ba'er	八二	34.11	34.11
'ba'san	八三	34.111	34.111
'ba'si	八四	34.84	34.25351
'ba'wu	八五	34.1251	34.1251
'ba'liu	八六	34.66	34.4134
'ba'qi	八七	34.15	34.15
'ba'ba	八八	34.34	34.34
'ba'jiu	八九	34.35	34.35
'jiu'yi	九一	35.1	35.1
'jiu'er	九二	35.11	35.11
'jiu'san	九三	35.111	35.111
'jiu'si	九四	35.84	35.25351
'jiu'wu	九五	35.1251	35.1251
'jiu'liu	九六	35.66	35.4134
'jiu'qi	九七	35.15	35.15
'jiu'ba	九八	35.34	35.34
'jiu'jiu	九九	35.35	35.35
'yi'shi	一十	1.12	1.12
'yi'yi'de'yi	一一得一	1.1.338114.1	1.1.33225111124.1
'yi'er'de'er	一二得二	1.11.338114.11	1.11.33225111124.11
'yi'san'de'san	一三得三	1.111.338114.111	1.111.33225111124.111
'yi'si'de'si	一四得四	1.84.338114.84	1.25351.33225111124.25351
'yi'wu'de'wu	一五得五	1.1251.338114.1251	1.1251.33225111124.1251
'yi'liu'de'liu	一六得六	1.66.338114.66	1.4134.33225111124.4134
'yi'qi'de'qi	一七得七	1.15.338114.15	1.15.33225111124.15
'yi'ba'de'ba	一八得八	1.34.338114.34	1.34.33225111124.34
'yi'jiu'de'jiu	一九得九	1.35.338114.35	1.35.33225111124.35
'er'yi'de'er	二一得二	11.1.338114.11	11.1.33225111124.11
'er'er'de'si	二二得四	11.11.338114.84	11.11.33225111124.25351
'er'san'de'liu	二三得六	11.111.338114.66	11.111.33225111124.4134
'er'si'de'ba	二四得八	11.84.338114.34	11.25351.33225111124.34
'er'wu'yi'shi	二五一十	11.1251.1.12	11.1251.1.12
'er'liu'shi'er	二六十二	11.66.12.11	11.4134.12.11
'er'qi'shi'si	二七十四	11.15.12.84	11.15.12.25351
'er'ba'shi'liu	二八十六	11.34.12.66	11.34.12.4134
'er'jiu'shi'ba	二九十八	11.35.12.34	11.35.12.34
'san'yi'de'san	三一得三	111.1.338114.111	111.1.33225111124.111
'san'er'de'liu	三二得六	111.11.338114.66	111.11.33225111124.4134
'san'san'de'jiu	三三得九	111.111.338114.35	111.111.33225111124.35
'san'si'shi'er	三四十二	111.84.12.11	111.25351.12.11
'san'wu'shi'wu	三五十五	111.1251.12.1251	111.1251.12.1251
'san'liu'shi'ba	三六十八	111.66.12.34	111.4134.12.34
'san'qi'er'shi'yi	三七二十一	111.15.11.12.1	111.15.11.12.1
'san'ba'er'shi'si	三八二十四	111.34.11.12.84	111.34.11.12.25351
'san'jiu'er'shi'qi	三九二十七	111.35.11.12.15	111.35.11.12.15
'si'yi'de'si	四一得四	84.1.338114.84	25351.1.33225111124.25351
'si'er'de'ba	四二得八	84.11.338114.34	25351.11.33225111124.34
'si'san'shi'er	四三十二	84.111.12.11	25351.111.12.11
'si'si'shi'liu	四四十六	84.84.12.66	25351.25351.12.4134
'si'wu'er'shi	四五二十	84.1251.11.12	25351.1251.11.12
'si'liu'er'shi'si	四六二十四	84.66.11.12.84	25351.4134.11.12.25351
'si'qi'er'shi'ba	四七二十八	84.15.11.12.34	25351.15.11.12.34
'si'ba'san'shi'er	四八三十二	84.34.111.12.11	25351.34.111.12.11
'si'jiu'san'shi'liu	四九三十六	84.35.111.12.66	25351.35.111.12.4134
'wu'yi'de'wu	五一得五	1251.1.338114.1251	1251.1.33225111124.1251
'wu'er'yi'shi	五二一十	1251.11.1.12	1251.11.1.12
'wu'san'shi'wu	五三十五	1251.111.12.1251	1251.111.12.1251
'wu'si'er'shi	五四二十	1251.84.11.12	1251.25351.11.12
'wu'wu'er'shi'wu	五五二十五	1251.1251.11.12.1251	1251.1251.11.12.1251
'wu'liu'san'shi	五六三十	1251.66.111.12	1251.4134.111.12
'wu'qi'san'shi'wu	五七三十五	1251.15.111.12.1251	1251.15.111.12.1251
'wu'ba'si'shi	五八四十	1251.34.84.12	1251.34.25351.12
'wu'jiu'si'shi'wu	五九四十五	1251.35.84.12.1251	1251.35.25351.12.1251
'liu'yi'de'liu	六一得六	66.1.338114.66	4134.1.33225111124.4134
'liu'er'shi'er	六二十二	66.11.12.11	4134.11.12.11
'liu'san'shi'ba	六三十八	66.111.12.34	4134.111.12.34
'liu'si'er'shi'si	六四二十四	66.84.11.12.84	4134.25351.11.12.25351
'liu'wu'san'shi	六五三十	66.1251.111.12	4134.1251.111.12
'liu'liu'san'shi'liu	六六三十六	66.66.111.12.66	4134.4134.111.12.4134
'liu'qi'si'shi'er	六七四十二	66.15.84.12.11	4134.15.25351.12.11
'liu'ba'si'shi'ba	六八四十八	66.34.84.12.34	4134.34.25351.12.34
'liu'jiu'wu'shi'si	六九五十四	66.35.1251.12.84	4134.35.1251.12.25351
'qi'yi'de'qi	七一得七	15.1.338114.15	15.1.33225111124.15
'qi'er'shi'si	七二十四	15.11.12.84	15.11.12.25351
'qi'san'er'shi'yi	七三二十一	15.111.11.12.1	15.111.11.12.1
'qi'si'er'shi'ba	七四二十八	15.84.11.12.34	15.25351.11.12.34
'qi'wu'san'shi'wu	七五三十五	15.1251.111.12.1251	15.1251.111.12.1251
'qi'liu'si'shi'er	七六四十二	15.66.84.12.11	15.4134.25351.12.11
'qi'qi'si'shi'jiu	七七四十九	15.15.84.12.35	15.15.25351.12.35
'qi'ba'wu'shi'liu	七八五十六	15.34.1251.12.66	15.34.1251.12.4134
'qi'jiu'liu'shi'san	七九六十三	15.35.66.12.111	15.35.4134.12.111
'ba'yi'de'ba	八一得八	34.1.338114.34	34.1.33225111124.34
'ba'er'shi'liu	八二十六	34.11.12.66	34.11.12.4134
'ba'san'er'shi'si	八三二十四	34.111.11.12.84	34.111.11.12.25351
'ba'si'san'shi'er	八四三十二	34.84.111.12.11	34.25351.111.12.11
'ba'wu'si'shi	八五四十	34.1251.84.12	34.1251.25351.12
'ba'liu'si'shi'ba	八六四十八	34.66.84.12.34	34.4134.25351.12.34
'ba'qi'wu'shi'liu	八七五十六	34.15.1251.12.66	34.15.1251.12.4134
'ba'ba'liu'shi'si	八八六十四	34.34.66.12.84	34.34.4134.12.25351
'ba'jiu'qi'shi'er	八九七十二	34.35.15.12.11	34.35.15.12.11
'jiu'yi'de'jiu	九一得九	35.1.338114.35	35.1.33225111124.35
'jiu'er'shi'ba	九二十八	35.11.12.34	35.11.12.34
'jiu'san'er'shi'qi	九三二十七	35.111.11.12.15	35.111.11.12.15
'jiu'si'san'shi'liu	九四三十六	35.84.111.12.66	35.25351.111.12.4134
'jiu'wu'si'shi'wu	九五四十五	35.1251.84.12.1251	35.1251.25351.12.1251
'jiu'liu'wu'shi'si	九六五十四	35.66.1251.12.84	35.4134.1251.12.25351
'jiu'qi'liu'shi'san	九七六十三	35.15.66.12.111	35.15.4134.12.111
'jiu'ba'qi'shi'er	九八七十二	35.34.15.12.11	35.34.15.12.11
'jiu'jiu'ba'shi'yi	九九八十一	35.35.34.12.1	35.35.34.12.1
'er'liu'yi'shi'er	二六一十二	11.66.1.12.11	11.4134.1.12.11
'er'qi'yi'shi'si	二七一十四	11.15.1.12.84	11.15.1.12.25351
'er'ba'yi'shi'liu	二八一十六	11.34.1.12.66	11.34.1.12.4134
'er'jiu'yi'shi'ba	二九一十八	11.35.1.12.34	11.35.1.12.34
'san'si'yi'shi'er	三四一十二	111.84.1.12.11	111.25351.1.12.11
'san'wu'yi'shi'wu	三五一十五	111.1251.1.12.1251	111.1251.1.12.1251
'san'liu'yi'shi'ba	三六一十八	111.66.1.12.34	111.4134.1.12.34
'si'san'yi'shi'er	四三一十二	84.111.1.12.11	25351.111.1.12.11
'si'si'yi'shi'liu	四四一十六	84.84.1.12.66	25351.25351.1.12.4134
'wu'san'yi'shi'wu	五三一十五	1251.111.1.12.1251	1251.111.1.12.1251
'liu'er'yi'shi'er	六二一十二	66.11.1.12.11	4134.11.1.12.11
'qi'er'yi'shi'si	七二一十四	15.11.1.12.84	15.11.1.12.25351
'ba'er'yi'shi'liu	八二一十六	34.11.1.12.66	34.11.1.12.4134
'jiu'er'yi'shi'ba	九二一十八	35.11.1.12.34	35.11.1.12.34
'ba'gua	八卦	34.191924	34.12112124
'xian'tian'ba'gua	先天八卦	31935.1134.34.191924	312135.1134.34.12112124
'fu'xi'ba'gua	伏羲八卦	321344.431194.34.191924	321344.4311213123415534.34.12112124
'hou'tian'ba'gua	后天八卦	33180.1134.34.191924	331251.1134.34.12112124
'wen'wang'ba'gua	文王八卦	66.11.34.191924	4134.1121.34.12112124
'qian'kun'zhen'xun'kan'li'gen'dui	乾坤震巽坎离艮兑	128115.1983.161314.515514.193534.413454.03.438035	12251112315.12125112.145244441311534.515515122134.1213534.4134522554.511534.4325135
'qian'gua	乾卦	128115.191924	12251112315.12112124
'kun'gua	坤卦	1983.191924	12125112.12112124
'zhen'gua	震卦	161314.191924	145244441311534.12112124
'xun'gua	巽卦	515514.191924	515515122134.12112124
'kan'gua	坎卦	193534.191924	1213534.12112124
'li'gua	离卦	413454.191924	4134522554.12112124
'gen'gua	艮卦	03.191924	511534.12112124
'dui'gua	兑卦	438035.191924	4325135.12112124
'liu'shi'si'gua	六十四卦	66.12.84.191924	4134.12.25351.12112124
'di'feng'sheng	地风升	19525.3534.3132	121525.3534.3132
'sheng'gua	升卦	3132.191924	3132.12112124
'di'huo'ming'yi	地火明夷	19525.69.8136.15734	121525.4334.25113511.151534
'ming'yi	明夷	8136.15734	25113511.151534
'ming'yi'gua	明夷卦	8136.15734.191924	25113511.151534.12112124
'di'lei'fu	地雷复	19525.1683.318190	121525.1452444425121.312511354
'fu'gua	复卦	318190.191924	312511354.12112124
'di'shan'qian	地山谦	19525.20.404314	121525.252.454315112234
'qian'gua	谦卦	404314.191924	454315112234.12112124
'di'shui'shi	地水师	19525.2534.23125	121525.2534.231252
'shi'gua	师卦	23125.191924	231252.12112124
'di'tian'tai	地天泰	19525.1134.732414	121525.1134.1113424134
'tai'gua	泰卦	732414.191924	1113424134.12112124
'di'ze'lin	地泽临	19525.445412.223141	121525.44154112.223142521
'lin'gua	临卦	223141.191924	223142521.12112124
'dui'wei'ze	兑为泽	438035.4354.445412	4325135.4354.44154112
'ze'gua	泽卦	445412.191924	44154112.12112124
'feng'di'guan	风地观	3534.19525.542535	3534.121525.542535
'guan'gua	观卦	542535.191924	542535.12112124
'feng'huo'jia'ren	风火家人	3534.69.4613.34	3534.4334.4451353334.34
'jia'ren	家人	4613.34	4451353334.34
'jia'ren'gua	家人卦	4613.34.191924	4451353334.34.12112124
'feng'lei'yi	风雷益	3534.1683.431344	3534.1452444425121.4313425221
'yi'gua	益卦	431344.191924	4313425221.12112124
'feng'shan'jian	风山渐	3534.20.447732	3534.252.44115213312
'jian'gua	渐卦	447732.191924	44115213312.12112124
'feng'shui'huan	风水涣	3534.2534.443524	3534.2534.4413525134
'huan'gua	涣卦	443524.191924	4413525134.12112124
'gen'wei'shan	艮为山	03.4354.20	511534.4354.252
'gen'gua	艮卦	03.191924	511534.12112124
'huo'di'jin	火地晋	69.19525.12281	4334.121525.1224312511
'jin'gua	晋卦	12281.191924	1224312511.12112124
'huo'feng'ding	火风鼎	69.3534.825135	4334.3534.251115132125
'ding'gua	鼎卦	825135.191924	251115132125.12112124
'huo'lei'shi'ke	火雷噬嗑	69.1683.803711.801954	4334.1452444425121.2513143141234341.2511215425221
'shi'ke	噬嗑	803711.801954	2513143141234341.2511215425221
'shi'ke'gua	噬嗑卦	803711.801954.191924	2513143141234341.2511215425221.12112124
'huo'shan'lv	火山旅	69.20.603134	4334.252.4153313534
'lv'gua	旅卦	603134.191924	4153313534.12112124
'huo'tian'da'you	火天大有	69.1134.134.132511	4334.1134.134.132511
'da'you	大有	134.132511	134.132511
'da'you'gua	大有卦	134.132511.191924	134.132511.12112124
'huo'shui'wei'ji	火水未济	69.2534.112.446632	4334.2534.11234.441413432
'wei'ji	未济	112.446632	11234.441413432
'wei'ji'gua	未济卦	112.446632.191924	11234.441413432.12112124
'huo'ze'kui	火泽睽	69.445412.825714	4334.44154112.25111543341134
'kui'gua	睽卦	825714.191924	25111543341134.12112124
'kan'wei'shui	坎为水	193534.4354.2534	1213534.4354.2534
'kan'gua	坎卦	193534.191924	1213534.12112124
'kun'wei'di	坤为地	1983.4354.19525	12125112.4354.121525
'kun'gua	坤卦	1983.191924	12125112.12112124
'lei'di'yu	雷地豫	1683.19525.543584	1452444425121.121525.545235251353334
'yu'gua	豫卦	543584.191924	545235251353334.12112124
'lei'feng'heng	雷风恒	1683.3534.491811	1452444425121.3534.442125111
'heng'gua	恒卦	491811.191924	442125111.12112124
'lei'huo'feng	雷火丰	1683.69.71	1452444425121.4334.1112
'feng'gua	丰卦	71.191924	1112.12112124
'lei'tian'da'zhuang	雷天大壮	1683.1134.134.41219	1452444425121.1134.134.412121
'da'zhuang	大壮	134.41219	134.412121
'da'zhuang'gua	大壮卦	134.41219.191924	134.412121.12112124
'lei'shan'xiao'guo	雷山小过	1683.20.234.124454	1452444425121.252.234.124454
'xiao'guo	小过	234.124454	234.124454
'xiao'guo'gua	小过卦	234.124454.191924	234.124454.12112124
'lei'shui'jie	雷水解	1683.2534.355331	1452444425121.2534.3535112533112
'jie'gua	解卦	355331.191924	3535112533112.12112124
'lei'ze'gui'mei	雷泽归妹	1683.445412.2301.59112	1452444425121.44154112.23511.53111234
'gui'mei	归妹	2301.59112	23511.53111234
'gui'mei'gua	归妹卦	2301.59112.191924	23511.53111234.12112124
'li'wei'huo	离为火	413454.4354.69	4134522554.4354.4334
'li'gua	离卦	413454.191924	4134522554.12112124
'qian'wei'tian	乾为天	128115.4354.1134	12251112315.4354.1134
'qian'gua	乾卦	128115.191924	12251112315.12112124
'shan'di'bo	山地剥	20.19525.012412	252.121525.5112413422
'bo'gua	剥卦	012412.191924	5112413422.12112124
'shan'feng'gu	山风蛊	20.3534.2684	252.3534.25121425221
'gu'gua	蛊卦	2684.191924	25121425221.12112124
'shan'huo'ben	山火贲	20.69.121728	252.4334.121222534
'ben'gua	贲卦	121728.191924	121222534.12112124
'shan'lei'yi	山雷颐	20.1683.721328	252.1452444425121.1225125132534
'yi'gua	颐卦	721328.191924	1225125132534.12112124
'shan'tian'da'chu	山天大畜	20.1134.134.415683	252.1134.134.4155425121
'da'chu	大畜	134.415683	134.4155425121
'da'chu'gua	大畜卦	134.415683.191924	134.4155425121.12112124
'shan'shui'meng	山水蒙	20.2534.174513	252.2534.1224511353334
'meng'gua	蒙卦	174513.191924	1224511353334.12112124
'shan'ze'sun	山泽损	20.445412.108028	252.44154112.1212512534
'sun'gua	损卦	108028.191924	1212512534.12112124
'shui'di'bi	水地比	2534.19525.1535	2534.121525.1535
'bi'gua	比卦	1535.191924	1535.12112124
'shui'feng'jing	水风井	2534.3534.76	2534.3534.1132
'jing'gua	井卦	76.191924	1132.12112124
'shui'lei'tun	水雷屯	2534.1683.1525	2534.1452444425121.1525
'tun'gua	屯卦	1525.191924	1525.12112124
'shui'huo'ji'ji	水火既济	2534.69.031535.446632	2534.4334.511541535.441413432
'ji'ji	既济	031535.446632	511541535.441413432
'ji'ji'gua	既济卦	031535.446632.191924	511541535.441413432.12112124
'tian'lei'wu'wang	天雷无妄	1134.1683.1135.41559	1134.1452444425121.1135.415531
'wu'wang	无妄	1135.41559	1135.415531
'wu'wang'gua	无妄卦	1135.41559.191924	1135.415531.12112124
'shui'shan'jian	水山蹇	2534.20.467639	2534.252.44511221342512134
'jian'gua	蹇卦	467639.191924	44511221342512134.12112124
'shui'tian'xu	水天需	2534.1134.161322	2534.1134.14524444132522
'xu'gua	需卦	161322.191924	14524444132522.12112124
'feng'tian'xiao'chu	风天小畜	3534.1134.234.415683	3534.1134.234.4155425121
'xiao'chu	小畜	234.415683	234.4155425121
'xiao'chu'gua	小畜卦	234.415683.191924	234.4155425121.12112124
'feng'ze'zhong'fu	风泽中孚	3534.445412.802.3958	3534.44154112.2512.3443521
'zhong'fu	中孚	802.3958	2512.3443521
'zhong'fu'gua	中孚卦	802.3958.191924	2512.3443521.12112124
'shui'ze'jie	水泽节	2534.445412.1752	2534.44154112.12252
'jie'gua	节卦	1752.191924	12252.12112124
'tian'di'pi	天地否	1134.19525.132480	1134.121525.1324251
'pi'gua	否卦	132480.191924	1324251.12112124
'tian'huo'tong'ren	天火同人	1134.69.25180.34	1134.4334.251251.34
'tong'ren	同人	25180.34	251251.34
'tong'ren'gua	同人卦	25180.34.191924	251251.34.12112124
'tian'feng'gou	天风姤	1134.3534.593310	1134.3534.531331251
'gou'gua	姤卦	593310.191924	531331251.12112124
'tian'shan'dun	天山遯	1134.20.361354	1134.252.35111353334454
'tian'shan'dun	天山遁	1134.20.331284	1134.252.331225111454
'dun'gua	遯卦	361354.191924	35111353334454.12112124
'dun'gua	遁卦	331284.191924	331225111454.12112124
'tian'shui'song	天水讼	1134.2534.403454	1134.2534.453454
'song'gua	讼卦	403454.191924	453454.12112124
'tian'ze'lv	天泽履	1134.445412.073330	1134.44154112.513332312511354
'lv'gua	履卦	073330.191924	513332312511354.12112124
'xun'wei'feng	巽为风	515514.4354.3534	515515122134.4354.3534
'xun'gua	巽卦	515514.191924	515515122134.12112124
'ze'di'cui	泽地萃	445412.19525.174132	44154112.121525.12241343412
'cui'gua	萃卦	174132.191924	12241343412.12112124
'ze'huo'ge	泽火革	445412.69.18	44154112.4334.122125112
'ge'gua	革卦	18.191924	122125112.12112124
'ze'lei'sui	泽雷随	445412.1683.521324	44154112.1452444425121.52132511454
'sui'gua	随卦	521324.191924	52132511454.12112124
'ze'feng'da'guo	泽风大过	445412.3534.134.124454	44154112.3534.134.124454
'da'guo	大过	134.124454	134.124454
'da'guo'gua	大过卦	134.124454.191924	134.124454.12112124
