2380	拂	8	1057	100
8859	揆	12	10571	100
12514	撖	14	10572	100
10790	搦	13	10574	100
14089	撥	15	10575	100
6959	接	11	106	100
12498	摘	14	10611	100
10763	搒	13	10616	100
14061	撞	15	10618	100
8840	搅	12	1064	100
3671	挤	9	1066	100
14033	撬	15	1067	100
8833	搂	12	1068	100
15532	擞	16	10685	100
12505	撇	14	10689	100
14072	撈	15	1069	100
6969	掞	11	10696	100
6833	捧	11	107	100
13971	撕	15	1070	100
8702	揳	12	10715	100
10668	摄	13	1072	100
6847	揶	11	10725	100
8703	揍	12	1073	100
12392	摏	14	10739	100
12419	摽	14	10741	100
2320	抽	8	108	100
5190	捐	10	10802	100
2327	拐	8	10805	100
8761	揖	12	10807	100
15506	操	16	10808	100
8757	提	12	1081	100
8768	揭	12	10813	100
3629	拽	9	10815	100
14019	撮	15	10817	100
8765	揾	12	10818	100
20335	攫	23	1082	100
12465	摞	14	10835	100
12464	撂	14	10839	100
10722	摆	13	1084	100
15513	擇	16	10841	100
17794	擺	18	10845	100
6882	掳	11	1087	100
15498	據	16	10871	100
10709	摅	13	10876	100
15499	擄	16	10878	100
16783	擱	17	10889	100
17788	擻	18	10899	100
8790	搜	12	109	100
10752	搖	13	1090	100
8782	揿	12	10913	100
8785	揪	12	10926	100
10738	搬	13	1093	100
3639	挢	9	10963	100
14054	撸	15	1098	100
5233	捣	10	1099	100
8695	琚	12	110	100
8694	琭	12	1101	100
5127	珒	10	11011	100
6828	珺	11	11013	100
5131	珝	10	11040	100
10650	瑙	13	1105	100
2244	玩	8	1111	100
8652	琵	12	11111	100
8654	琴	12	11113	100
8655	琶	12	11115	100
10608	瑟	13	11116	100
6798	球	11	1112	100
8660	琳	12	11121	100
10610	瑚	13	11128	100
2246	环	8	1113	100
8663	琦	12	11134	100
3549	珑	9	11135	100
3550	玶	9	1114	100
2248	玭	8	11153	100
17736	瓀	18	1116	100
8659	瑛	12	1117	100
19700	瓘	21	11178	100
3548	珂	9	11180	100
5095	珙	10	11183	100
13921	璜	15	11188	100
3545	珐	9	1119	100
5092	珪	10	11191	100
10624	瑞	13	11201	100
13926	璀	15	11203	100
699	式	6	1121	100
3559	顸	9	11213	100
2250	武	8	11215	100
3551	玷	9	11218	100
16727	璨	17	11219	100
362	刊	5	1122	100
15437	璞	16	11224	100
365	示	5	1123	100
6802	琐	11	1124	100
5104	珰	10	11240	100
5103	珖	10	11241	100
701	迂	6	11245	100
2254	现	8	1125	100
10620	瑁	13	11251	100
2270	盂	8	1128	100
13927	璎	15	11282	100
16730	璐	17	1129	100
162	无	4	113	100
5107	珠	10	1131	100
19199	瓒	20	11319	100
3557	玳	9	11321	100
3575	型	9	11322	100
1288	形	7	11323	100
1290	戒	7	11325	100
5112	珩	10	1133	100
8698	替	12	11341	100
2277	规	8	11342	100
3560	珍	9	11343	100
3561	玲	9	11344	100
2259	玢	8	11345	100
1291	吞	7	11348	100
5120	琤	10	11350	100
5139	顽	10	11351	100
707	戎	6	11353	100
1294	远	7	11354	100
5118	珣	10	11358	100
15443	璠	16	11368	100
12362	碧	14	1138	100
10629	瑀	13	11380	100
12365	瑶	14	1139	100
10631	瑗	13	11391	100
6817	琈	11	11392	100
12367	瑷	14	11394	100
8682	琼	12	1141	100
16739	璮	17	11412	100
12371	璃	14	11413	100
6823	琉	11	11415	100
19703	瓖	21	11418	100
5124	班	10	1143	100
10633	瑳	13	11431	100
5126	珲	10	1145	100
8693	琛	12	11453	100
8688	琮	12	1146	100
10635	瑄	13	11461	100
8690	琯	12	11462	100
8691	琬	12	11469	100
12372	瑭	14	1147	100
3569	珉	9	1151	100
2267	玦	8	11513	100
10641	瑂	13	11521	100
12389	韬	14	11523	100
1295	违	7	11524	100
1296	韧	7	11525	100
10654	韫	13	11528	100
5140	盏	10	1153	100
3572	玻	9	11532	100
5130	珕	10	11535	100
3571	珈	9	11538	100
13951	叇	15	11540	100
12391	叆	14	11543	100
1298	运	7	11544	100
710	动	6	11545	100
10655	魂	13	11549	100
10649	瑑	13	1155	100
15452	璒	16	1157	100
8683	斑	12	116	100
13935	璇	15	1160	100
13933	璋	15	1161	100
15445	璘	16	1168	100
8686	琰	12	1169	100
8657	琪	12	117	100
5134	匿	10	1171	100
12381	慝	14	11713	100
12349	璈	14	11715	100
8650	琫	12	1173	100
10607	瑃	13	11738	100
12348	瑧	14	11739	100
6797	琎	11	1176	100
6800	琏	11	1177	100
5101	琊	10	11795	100
6807	理	11	118	100
6803	珵	11	1180	100
