16760	攃	17	101794	200
2289	拑	8	1018	200
41582	㨷	14	1018	230
111076	𢭃	10	101801	240
2293	抲	8	101802	200
10682	搹	13	101802	201
8725	揦	12	101802	202
41588	㨽	14	101802	230
8727	揊	12	101803	200
5157	捒	10	101804	200
6855	掝	11	101804	201
12414	摗	14	101804	202
20672	攮	25	101804	203
12416	摳	14	101805	200
18527	攋	19	101808	200
111023	𢬎	9	101811	240
5156	挭	10	101814	200
12413	摶	14	101814	201
41529	㨂	11	101814	230
8724	揠	12	101815	200
13973	撒	15	101820	200
41585	㨺	14	101824	230
20056	攤	22	101831	200
41613	㩖	16	101831	230
3593	拱	9	101834	200
17762	擹	18	101834	201
111685	𢶤	16	101835	240
2290	抴	8	10185	200
8716	揲	12	101852	200
6849	措	11	101881	200
12408	撗	14	101884	200
719	扗	6	1019	200
6840	掛	11	101914	200
3587	持	9	101914	201
13964	撓	15	101915	200
3585	挂	9	101919	200
6843	掕	11	101930	200
10665	搘	13	101931	200
41538	㨋	11	101931	230
5145	捇	10	101934	200
3590	拷	9	101935	200
41510	㧯	9	101935	230
13970	撎	15	101941	200
13969	撻	15	101944	200
111528	𢴇	14	101944	240
2287	抾	8	101954	200
10666	搕	13	101954	201
16759	擣	17	101954	202
111463	𢳆	14	101960	240
3589	拮	9	101980	200
41571	㨬	13	101984	230
13967	撷	15	101988	200
17761	擷	18	101988	201
16756	擡	17	101989	200
41558	㨟	13	102011	230
8778	揣	12	102012	200
41542	㨏	12	102019	230
19729	攜	21	102030	200
12471	摧	14	102031	200
41614	㩗	16	102033	230
111843	𢹂	18	102035	240
41595	㩄	15	102085	230
1324	扯	7	1021	200
41550	㨗	12	102104	230
8741	揹	12	102111	200
2308	拤	8	102114	200
3617	挊	9	102114	201
6872	掯	11	102121	200
5166	捗	10	102123	200
8742	揁	12	102128	200
41487	㧗	9	102135	230
2310	拈	8	102180	200
6873	掉	11	102182	200
3993	匨	9	102195	200
41570	㨫	13	102234	230
8755	揽	12	102235	200
15501	擈	16	102242	200
14016	撲	15	102243	200
111759	𢷮	17	102244	240
111897	𢹸	21	102244	241
6868	排	11	1023	200
41551	㨘	12	102342	230
1326	抄	7	102343	200
3624	挘	9	102343	201
6883	毮	11	102347	200
376	扑	5	1024	200
3628	挡	9	102401	200
3626	挄	9	102415	200
5172	捎	10	102421	200
15503	擋	16	102483	200
20334	攩	23	102486	200
14018	撑	15	102487	200
12458	摚	14	102489	200
14017	撐	15	102489	201
41472	㧆	6	1025	230
41473	㧇	6	10251	230
3632	挏	9	102510	200
111321	𢰸	11	102510	240
5188	捆	10	102511	200
6890	掴	11	102511	201
12466	摑	14	102511	202
41497	㧢	9	102511	230
41524	㧽	11	102511	231
41560	㨡	13	102511	232
41618	㩛	17	102511	233
2323	抰	8	102514	200
6895	捵	11	102514	201
15505	擃	16	102514	202
10716	摁	13	102515	200
110960	𢫏	8	102520	240
2328	抩	8	102521	200
41521	㧺	11	102531	230
1331	抐	7	102534	200
10723	搵	13	102534	201
30019		7	102534	220
6899	掆	11	102540	200
12474	撾	14	102554	200
18561	攌	19	102581	200
2316	抯	8	1027	200
111242	𢯩	12	102822	240
12473	撄	14	102829	200
19224	攖	20	102829	201
5187	捉	10	1029	200
41527	㨀	11	103104	230
41638	㩯	20	103104	231
5203	挴	10	103106	200
41498	㧣	9	103112	230
2332	抶	8	103114	200
14032	撫	15	103119	200
730	扦	6	10312	200
6902	捶	11	103121	200
2333	拃	8	103121	201
41515	㧴	10	103124	230
8783	插	12	103127	200
8784	揷	12	103127	201
1333	抍	7	103132	200
41494	㧞	8	103134	230
734	托	6	10315	200
736	扢	6	10315	201
735	扥	6	10315	202
6904	逰	11	103154	200
